"ï.¿location"	"subject"	"measure"	"time"	"value"	"Country"
"RUS"	"DEATH"	"NBR"	2007	33308	"Russia"
"RUS"	"INJURE"	"NBR"	2007	292206	"Russia"
"RUS"	"DEATH"	"1000000HAB"	2005	236.6	"Russia"
"RUS"	"INJURE"	"NBR"	2009	255484	"Russia"
"RUS"	"DEATH"	"1000000HAB"	2009	193.71	"Russia"
"RUS"	"ACCIDENTCASUAL"	"NBR"	2011	199868	"Russia"
"RUS"	"DEATH"	"NBR"	2009	27659	"Russia"
"RUS"	"INJURE"	"NBR"	2014	251793	"Russia"
"RUS"	"INJURE"	"NBR"	2016	221140	"Russia"
"RUS"	"DEATH"	"NBR"	2015	23114	"Russia"
"RUS"	"DEATH"	"NBR"	2012	27991	"Russia"
"RUS"	"DEATH"	"NBR"	2014	26958	"Russia"
"RUS"	"DEATH"	"1000000HAB"	2008	209.72	"Russia"
"RUS"	"DEATH"	"1000000HAB"	2007	233.24	"Russia"
"RUS"	"INJURE"	"NBR"	2005	274864	"Russia"
"RUS"	"INJURE"	"NBR"	2006	285362	"Russia"
"RUS"	"ACCIDENTCASUAL"	"NBR"	2012	203597	"Russia"
"RUS"	"ACCIDENTCASUAL"	"NBR"	2009	203618	"Russia"
"RUS"	"ACCIDENTCASUAL"	"NBR"	2010	199431	"Russia"
"RUS"	"ACCIDENTCASUAL"	"NBR"	2014	199723	"Russia"
"RUS"	"DEATH"	"NBR"	2013	27025	"Russia"
"RUS"	"INJURE"	"NBR"	2015	231197	"Russia"
"RUS"	"INJURE"	"NBR"	2003	243919	"Russia"
"RUS"	"DEATH"	"NBR"	2010	26567	"Russia"
"RUS"	"ACCIDENTCASUAL"	"NBR"	2006	229140	"Russia"
"RUS"	"DEATH"	"1000000HAB"	2004	239.51	"Russia"
"RUS"	"DEATH"	"1000000HAB"	2001	211.79	"Russia"
"RUS"	"ACCIDENTCASUAL"	"NBR"	2007	233809	"Russia"
"RUS"	"ACCIDENTCASUAL"	"NBR"	2003	204267	"Russia"
"RUS"	"ACCIDENTCASUAL"	"NBR"	2005	223342	"Russia"
"RUS"	"INJURE"	"NBR"	2000	179401	"Russia"
"RUS"	"DEATH"	"NBR"	2004	34506	"Russia"
"RUS"	"ACCIDENTCASUAL"	"NBR"	2000	157596	"Russia"
"RUS"	"DEATH"	"NBR"	2011	27953	"Russia"
"RUS"	"DEATH"	"1000000HAB"	2006	228.76	"Russia"
"RUS"	"DEATH"	"1000000HAB"	2003	246.13	"Russia"
"RUS"	"DEATH"	"1000000HAB"	2002	228.78	"Russia"
"RUS"	"ACCIDENTCASUAL"	"NBR"	2004	208558	"Russia"
"RUS"	"ACCIDENTCASUAL"	"NBR"	2001	164403	"Russia"
"RUS"	"DEATH"	"1000000HAB"	2000	201.87	"Russia"
"RUS"	"ACCIDENTCASUAL"	"NBR"	2002	184365	"Russia"
"SRB"	"INJURE"	"NBR"	2016	20606	"Serbia"
"SRB"	"INJURE"	"NBR"	2012	18406	"Serbia"
"SRB"	"INJURE"	"NBR"	2015	19308	"Serbia"
"SRB"	"INJURE"	"NBR"	2009	21512	"Serbia"
"SRB"	"ACCIDENTCASUAL"	"NBR"	2002	14899	"Serbia"
"SRB"	"DEATH"	"1000000HAB"	2013	90.17	"Serbia"
"SRB"	"ACCIDENTCASUAL"	"NBR"	2004	13373	"Serbia"
"SRB"	"ACCIDENTCASUAL"	"NBR"	2009	15807	"Serbia"
"SRB"	"ACCIDENTCASUAL"	"NBR"	2000	15076	"Serbia"
"SRB"	"INJURE"	"NBR"	2011	19312	"Serbia"
"SRB"	"INJURE"	"NBR"	2010	19326	"Serbia"
"SRB"	"ACCIDENTCASUAL"	"NBR"	2013	13522	"Serbia"
"SRB"	"INJURE"	"NBR"	2014	17993	"Serbia"
"SRB"	"ACCIDENTCASUAL"	"NBR"	2005	12752	"Serbia"
"SRB"	"ACCIDENTCASUAL"	"NBR"	2003	12385	"Serbia"
"SRB"	"DEATH"	"1000000HAB"	2002	112.99	"Serbia"
"SRB"	"INJURE"	"NBR"	2007	22201	"Serbia"
"SRB"	"DEATH"	"1000000HAB"	2014	75.17	"Serbia"
"SRB"	"DEATH"	"1000000HAB"	2000	139.43	"Serbia"
"SRB"	"ACCIDENTCASUAL"	"NBR"	2016	14382	"Serbia"
"SRB"	"ACCIDENTCASUAL"	"NBR"	2014	13043	"Serbia"
"SRB"	"ACCIDENTCASUAL"	"NBR"	2010	14179	"Serbia"
"SRB"	"DEATH"	"NBR"	2014	536	"Serbia"
"SRB"	"ACCIDENTCASUAL"	"NBR"	2008	16651	"Serbia"
"SRB"	"INJURE"	"NBR"	2006	18405	"Serbia"
"SRB"	"INJURE"	"NBR"	2013	18472	"Serbia"
"SRB"	"DEATH"	"NBR"	2005	841	"Serbia"
"SRB"	"ACCIDENTCASUAL"	"NBR"	2001	11562	"Serbia"
"SRB"	"ACCIDENTCASUAL"	"NBR"	2011	14119	"Serbia"
"SRB"	"DEATH"	"1000000HAB"	2001	169.66	"Serbia"
"SRB"	"DEATH"	"1000000HAB"	2015	84.67	"Serbia"
"SRB"	"DEATH"	"1000000HAB"	2012	95.01	"Serbia"
"SRB"	"INJURE"	"NBR"	2008	22275	"Serbia"
"SRB"	"ACCIDENTCASUAL"	"NBR"	2015	13638	"Serbia"
"SRB"	"DEATH"	"NBR"	2001	1273	"Serbia"
"SRB"	"DEATH"	"NBR"	2012	684	"Serbia"
"SRB"	"DEATH"	"NBR"	2000	1048	"Serbia"
"SRB"	"INJURE"	"NBR"	2005	16872	"Serbia"
"SRB"	"ACCIDENTCASUAL"	"NBR"	2006	13912	"Serbia"
"SRB"	"ACCIDENTCASUAL"	"NBR"	2012	13333	"Serbia"
"SRB"	"DEATH"	"NBR"	2003	858	"Serbia"
"SRB"	"DEATH"	"1000000HAB"	2003	114.7	"Serbia"
"SRB"	"INJURE"	"NBR"	2002	14738	"Serbia"
"SRB"	"ACCIDENTCASUAL"	"NBR"	2007	16585	"Serbia"
"SRB"	"INJURE"	"NBR"	2003	15929	"Serbia"
"SRB"	"DEATH"	"NBR"	2011	728	"Serbia"
"SRB"	"DEATH"	"NBR"	2009	808	"Serbia"
"SRB"	"DEATH"	"1000000HAB"	2004	127.69	"Serbia"
"SRB"	"DEATH"	"NBR"	2002	847	"Serbia"
"SRB"	"DEATH"	"NBR"	2013	646	"Serbia"
"SRB"	"DEATH"	"1000000HAB"	2011	100.63	"Serbia"
"SRB"	"DEATH"	"NBR"	2010	656	"Serbia"
"SRB"	"DEATH"	"NBR"	2008	897	"Serbia"
"SRB"	"DEATH"	"NBR"	2004	953	"Serbia"
"SRB"	"DEATH"	"1000000HAB"	2008	122.04	"Serbia"
"SRB"	"DEATH"	"NBR"	2006	900	"Serbia"
"SRB"	"DEATH"	"NBR"	2007	962	"Serbia"
"SRB"	"INJURE"	"NBR"	2000	16610	"Serbia"
"SRB"	"DEATH"	"NBR"	2015	601	"Serbia"
"SRB"	"INJURE"	"NBR"	2004	17557	"Serbia"
"SRB"	"DEATH"	"1000000HAB"	2006	121.43	"Serbia"
"SRB"	"DEATH"	"1000000HAB"	2005	113.03	"Serbia"
"SRB"	"INJURE"	"NBR"	2001	19873	"Serbia"
"SRB"	"DEATH"	"NBR"	2016	606	"Serbia"
"SRB"	"DEATH"	"1000000HAB"	2010	89.97	"Serbia"
"SRB"	"DEATH"	"1000000HAB"	2007	130.32	"Serbia"
"SRB"	"DEATH"	"1000000HAB"	2009	110.37	"Serbia"
"SVK"	"INJURE"	"NBR"	2002	10263	"Slovak Republic"
"SVK"	"DEATH"	"1000000HAB"	2000	120.25	"Slovak Republic"
"SVK"	"DEATH"	"1000000HAB"	2004	113.17	"Slovak Republic"
"SVK"	"INJURE"	"NBR"	2003	11321	"Slovak Republic"
"SVK"	"INJURE"	"NBR"	2005	10490	"Slovak Republic"
"SVK"	"DEATH"	"1000000VEH"	2004	424.37	"Slovak Republic"
"SVK"	"INJURE"	"NBR"	2001	10839	"Slovak Republic"
"SVK"	"INJURE"	"NBR"	2004	11190	"Slovak Republic"
"SVK"	"INJURE"	"NBR"	2000	10074	"Slovak Republic"
"SVK"	"DEATH"	"NBR"	2000	648	"Slovak Republic"
"SVK"	"DEATH"	"1000000VEH"	2000	436.69	"Slovak Republic"
"SVK"	"DEATH"	"1000000HAB"	2011	60.2	"Slovak Republic"
"SVK"	"DEATH"	"NBR"	2004	608	"Slovak Republic"
"SVK"	"DEATH"	"1000000HAB"	2003	121.53	"Slovak Republic"
"SVK"	"DEATH"	"NBR"	2001	625	"Slovak Republic"
"SVK"	"ACCIDENTCASUAL"	"NBR"	2009	6465	"Slovak Republic"
"SVK"	"DEATH"	"1000000VEH"	2008	319.96	"Slovak Republic"
"SVK"	"DEATH"	"NBR"	2002	626	"Slovak Republic"
"SVK"	"DEATH"	"NBR"	2006	608	"Slovak Republic"
"SVK"	"DEATH"	"NBR"	2014	295	"Slovak Republic"
"SVK"	"DEATH"	"1000000VEH"	2005	383.07	"Slovak Republic"
"SVK"	"DEATH"	"1000000HAB"	2002	116.42	"Slovak Republic"
"SVK"	"ACCIDENTCASUAL"	"NBR"	2004	8443	"Slovak Republic"
"SVK"	"ACCIDENTCASUAL"	"NBR"	2007	8500	"Slovak Republic"
"SVK"	"ACCIDENTCASUAL"	"NBR"	2006	7988	"Slovak Republic"
"SVK"	"DEATH"	"NBR"	2003	653	"Slovak Republic"
"SVK"	"INJURE"	"NBR"	2012	6438	"Slovak Republic"
"SVK"	"DEATH"	"1000000HAB"	2001	116.2	"Slovak Republic"
"SVK"	"ACCIDENTCASUAL"	"NBR"	2000	7884	"Slovak Republic"
"SVK"	"ACCIDENTCASUAL"	"NBR"	2005	7903	"Slovak Republic"
"SVK"	"DEATH"	"1000000VEH"	2007	379.17	"Slovak Republic"
"SVK"	"DEATH"	"1000000VEH"	2001	413.41	"Slovak Republic"
"SVK"	"INJURE"	"NBR"	2011	7057	"Slovak Republic"
"SVK"	"ACCIDENTCASUAL"	"NBR"	2008	8343	"Slovak Republic"
"SVK"	"ACCIDENTCASUAL"	"NBR"	2012	5370	"Slovak Republic"
"SVK"	"DEATH"	"1000000HAB"	2005	111.67	"Slovak Republic"
"SVK"	"DEATH"	"1000000VEH"	2006	377.9	"Slovak Republic"
"SVK"	"DEATH"	"NBR"	2005	600	"Slovak Republic"
"SVK"	"INJURE"	"NBR"	2009	8534	"Slovak Republic"
"SVK"	"ACCIDENTCASUAL"	"NBR"	2010	6570	"Slovak Republic"
"SVK"	"INJURE"	"NBR"	2016	6941	"Slovak Republic"
"SVK"	"DEATH"	"1000000HAB"	2006	113.16	"Slovak Republic"
"SVK"	"DEATH"	"NBR"	2007	661	"Slovak Republic"
"SVK"	"DEATH"	"1000000VEH"	2003	408.51	"Slovak Republic"
"SVK"	"DEATH"	"NBR"	2015	310	"Slovak Republic"
"SVK"	"INJURE"	"NBR"	2015	6749	"Slovak Republic"
"SVK"	"INJURE"	"NBR"	2013	6311	"Slovak Republic"
"SVK"	"INJURE"	"NBR"	2008	11040	"Slovak Republic"
"SVK"	"INJURE"	"NBR"	2014	6617	"Slovak Republic"
"SVK"	"ACCIDENTCASUAL"	"NBR"	2002	7866	"Slovak Republic"
"SVK"	"DEATH"	"1000000HAB"	2009	71.29	"Slovak Republic"
"SVK"	"DEATH"	"1000000VEH"	2009	197.7	"Slovak Republic"
"SVK"	"DEATH"	"1000000VEH"	2002	402.13	"Slovak Republic"
"SVK"	"DEATH"	"NBR"	2011	325	"Slovak Republic"
"SVK"	"INJURE"	"NBR"	2006	10692	"Slovak Republic"
"SVK"	"DEATH"	"1000000HAB"	2007	122.99	"Slovak Republic"
"SVK"	"DEATH"	"NBR"	2009	384	"Slovak Republic"
"SVK"	"ACCIDENTCASUAL"	"NBR"	2011	5775	"Slovak Republic"
"SVK"	"INJURE"	"NBR"	2010	8150	"Slovak Republic"
"SVK"	"DEATH"	"1000000HAB"	2008	112.66	"Slovak Republic"
"SVK"	"DEATH"	"1000000HAB"	2010	65.47	"Slovak Republic"
"SVK"	"DEATH"	"1000000VEH"	2010	174.15	"Slovak Republic"
"SVK"	"ACCIDENTCASUAL"	"NBR"	2001	8181	"Slovak Republic"
"SVK"	"DEATH"	"1000000HAB"	2012	65.09	"Slovak Republic"
"SVK"	"INJURE"	"NBR"	2007	11310	"Slovak Republic"
"SVK"	"DEATH"	"NBR"	2012	352	"Slovak Republic"
"SVK"	"DEATH"	"NBR"	2010	353	"Slovak Republic"
"SVK"	"ACCIDENTCASUAL"	"NBR"	2016	5602	"Slovak Republic"
"SVK"	"ACCIDENTCASUAL"	"NBR"	2015	5502	"Slovak Republic"
"SVK"	"DEATH"	"NBR"	2008	606	"Slovak Republic"
"SVK"	"ACCIDENTCASUAL"	"NBR"	2003	8551	"Slovak Republic"
"SVK"	"ACCIDENTCASUAL"	"NBR"	2013	5113	"Slovak Republic"
"SVK"	"ACCIDENTCASUAL"	"NBR"	2014	5391	"Slovak Republic"
"SVK"	"DEATH"	"1000000VEH"	2011	152.87	"Slovak Republic"
"SVK"	"DEATH"	"1000000VEH"	2014	124.97	"Slovak Republic"
"SVK"	"DEATH"	"NBR"	2013	251	"Slovak Republic"
"SVK"	"DEATH"	"1000000VEH"	2013	110.09	"Slovak Republic"
"SVK"	"DEATH"	"1000000HAB"	2013	46.37	"Slovak Republic"
"SVK"	"DEATH"	"NBR"	2016	275	"Slovak Republic"
"SVK"	"DEATH"	"1000000VEH"	2012	159.2	"Slovak Republic"
"SVK"	"DEATH"	"1000000HAB"	2015	57.15	"Slovak Republic"
"SVK"	"DEATH"	"1000000HAB"	2014	54.44	"Slovak Republic"
"SVN"	"DEATH"	"NBR"	2000	313	"Slovenia"
"SVN"	"DEATH"	"NBR"	2001	278	"Slovenia"
"SVN"	"DEATH"	"NBR"	2002	268	"Slovenia"
"SVN"	"DEATH"	"NBR"	2003	242	"Slovenia"
"SVN"	"DEATH"	"NBR"	2004	274	"Slovenia"
"SVN"	"DEATH"	"NBR"	2005	258	"Slovenia"
"SVN"	"DEATH"	"NBR"	2006	262	"Slovenia"
"SVN"	"DEATH"	"NBR"	2007	293	"Slovenia"
"SVN"	"DEATH"	"NBR"	2008	214	"Slovenia"
"SVN"	"DEATH"	"NBR"	2009	171	"Slovenia"
"SVN"	"DEATH"	"NBR"	2010	138	"Slovenia"
"SVN"	"DEATH"	"NBR"	2011	141	"Slovenia"
"SVN"	"DEATH"	"NBR"	2012	130	"Slovenia"
"SVN"	"DEATH"	"NBR"	2013	125	"Slovenia"
"SVN"	"DEATH"	"NBR"	2014	108	"Slovenia"
"SVN"	"DEATH"	"NBR"	2015	120	"Slovenia"
"SVN"	"DEATH"	"NBR"	2016	130	"Slovenia"
"SVN"	"INJURE"	"NBR"	2009	12114	"Slovenia"
"SVN"	"DEATH"	"1000000HAB"	2000	157.37	"Slovenia"
"SVN"	"DEATH"	"1000000HAB"	2001	139.55	"Slovenia"
"SVN"	"DEATH"	"1000000HAB"	2002	134.37	"Slovenia"
"SVN"	"DEATH"	"1000000HAB"	2003	121.26	"Slovenia"
"SVN"	"DEATH"	"1000000HAB"	2004	137.2	"Slovenia"
"SVN"	"ACCIDENTCASUAL"	"NBR"	2000	8469	"Slovenia"
"SVN"	"ACCIDENTCASUAL"	"NBR"	2001	9199	"Slovenia"
"SVN"	"ACCIDENTCASUAL"	"NBR"	2002	10199	"Slovenia"
"SVN"	"ACCIDENTCASUAL"	"NBR"	2003	11676	"Slovenia"
"SVN"	"ACCIDENTCASUAL"	"NBR"	2004	12721	"Slovenia"
"SVN"	"ACCIDENTCASUAL"	"NBR"	2005	10309	"Slovenia"
"SVN"	"ACCIDENTCASUAL"	"NBR"	2006	11223	"Slovenia"
"SVN"	"ACCIDENTCASUAL"	"NBR"	2007	11414	"Slovenia"
"SVN"	"ACCIDENTCASUAL"	"NBR"	2008	8938	"Slovenia"
"SVN"	"ACCIDENTCASUAL"	"NBR"	2009	8589	"Slovenia"
"SVN"	"ACCIDENTCASUAL"	"NBR"	2010	7560	"Slovenia"
"SVN"	"ACCIDENTCASUAL"	"NBR"	2011	7218	"Slovenia"
"SVN"	"ACCIDENTCASUAL"	"NBR"	2012	6864	"Slovenia"
"SVN"	"ACCIDENTCASUAL"	"NBR"	2013	6542	"Slovenia"
"SVN"	"ACCIDENTCASUAL"	"NBR"	2014	6264	"Slovenia"
"SVN"	"ACCIDENTCASUAL"	"NBR"	2015	6585	"Slovenia"
"SVN"	"ACCIDENTCASUAL"	"NBR"	2016	6495	"Slovenia"
"SVN"	"DEATH"	"1000000VEH"	2004	257.28	"Slovenia"
"SVN"	"DEATH"	"1000000VEH"	2005	235.83	"Slovenia"
"SVN"	"DEATH"	"1000000VEH"	2006	227.83	"Slovenia"
"SVN"	"DEATH"	"1000000VEH"	2007	251.07	"Slovenia"
"SVN"	"DEATH"	"1000000VEH"	2008	175.7	"Slovenia"
"SVN"	"DEATH"	"1000000VEH"	2009	134.75	"Slovenia"
"SVN"	"DEATH"	"1000000VEH"	2010	106.94	"Slovenia"
"SVN"	"DEATH"	"1000000VEH"	2011	108.79	"Slovenia"
"SVN"	"INJURE"	"NBR"	2000	11574	"Slovenia"
"SVN"	"INJURE"	"NBR"	2001	12673	"Slovenia"
"SVN"	"INJURE"	"NBR"	2002	13930	"Slovenia"
"SVN"	"INJURE"	"NBR"	2003	16703	"Slovenia"
"SVN"	"INJURE"	"NBR"	2004	18723	"Slovenia"
"SVN"	"INJURE"	"NBR"	2005	14314	"Slovenia"
"SVN"	"INJURE"	"NBR"	2006	16075	"Slovenia"
"SVN"	"INJURE"	"NBR"	2007	16037	"Slovenia"
"SVN"	"INJURE"	"NBR"	2008	12409	"Slovenia"
"SVN"	"DEATH"	"1000000HAB"	2012	63.19	"Slovenia"
"SVN"	"DEATH"	"1000000HAB"	2013	60.68	"Slovenia"
"SVN"	"DEATH"	"1000000HAB"	2014	52.38	"Slovenia"
"SVN"	"INJURE"	"NBR"	2010	10316	"Slovenia"
"SVN"	"INJURE"	"NBR"	2011	9673	"Slovenia"
"SVN"	"INJURE"	"NBR"	2012	9148	"Slovenia"
"SVN"	"DEATH"	"1000000HAB"	2005	128.97	"Slovenia"
"SVN"	"DEATH"	"1000000HAB"	2006	130.55	"Slovenia"
"SVN"	"DEATH"	"1000000HAB"	2007	145.18	"Slovenia"
"SVN"	"DEATH"	"1000000HAB"	2008	105.87	"Slovenia"
"SVN"	"DEATH"	"1000000HAB"	2009	83.84	"Slovenia"
"SVN"	"DEATH"	"1000000HAB"	2010	67.36	"Slovenia"
"SVN"	"DEATH"	"1000000HAB"	2011	68.69	"Slovenia"
"SVN"	"DEATH"	"1000000VEH"	2002	260.95	"Slovenia"
"SVN"	"DEATH"	"1000000VEH"	2012	99.22	"Slovenia"
"SVN"	"DEATH"	"1000000VEH"	2000	319.71	"Slovenia"
"SVN"	"DEATH"	"1000000HAB"	2015	58.15	"Slovenia"
"SVN"	"DEATH"	"1000000VEH"	2014	81.06	"Slovenia"
"SVN"	"DEATH"	"1000000VEH"	2003	231.36	"Slovenia"
"SVN"	"INJURE"	"NBR"	2016	8456	"Slovenia"
"SVN"	"DEATH"	"1000000VEH"	2001	276.07	"Slovenia"
"SVN"	"DEATH"	"1000000VEH"	2015	88.64	"Slovenia"
"SVN"	"INJURE"	"NBR"	2015	8710	"Slovenia"
"SVN"	"DEATH"	"1000000VEH"	2013	95.14	"Slovenia"
"SVN"	"INJURE"	"NBR"	2013	8742	"Slovenia"
"SVN"	"INJURE"	"NBR"	2014	8220	"Slovenia"
"SWE"	"DEATH"	"NBR"	2014	270	"Sweden"
"SWE"	"INJURE"	"NBR"	2014	17525	"Sweden"
"SWE"	"DEATH"	"1000000HAB"	2015	26.43	"Sweden"
"SWE"	"DEATH"	"1000000VEH"	2015	43.02	"Sweden"
"SWE"	"INJURE"	"NBR"	2013	20262	"Sweden"
"SWE"	"DEATH"	"NBR"	2013	260	"Sweden"
"SWE"	"DEATH"	"1000000HAB"	2012	29.94	"Sweden"
"SWE"	"ACCIDENTCASUAL"	"NBR"	2015	14672	"Sweden"
"SWE"	"INJURE"	"NBR"	2016	18663	"Sweden"
"SWE"	"DEATH"	"1000000VEH"	2013	44.73	"Sweden"
"SWE"	"INJURE"	"NBR"	2012	22825	"Sweden"
"SWE"	"ACCIDENTCASUAL"	"NBR"	2016	14051	"Sweden"
"SWE"	"ACCIDENTCASUAL"	"NBR"	2013	14815	"Sweden"
"SWE"	"INJURE"	"NBR"	2015	19643	"Sweden"
"SWE"	"DEATH"	"NBR"	2016	270	"Sweden"
"SWE"	"DEATH"	"1000000HAB"	2011	33.76	"Sweden"
"SWE"	"INJURE"	"NBR"	2009	25281	"Sweden"
"SWE"	"DEATH"	"1000000HAB"	2000	66.61	"Sweden"
"SWE"	"DEATH"	"1000000HAB"	2001	65.54	"Sweden"
"SWE"	"DEATH"	"1000000VEH"	2012	49.5	"Sweden"
"SWE"	"ACCIDENTCASUAL"	"NBR"	2014	12926	"Sweden"
"SWE"	"DEATH"	"1000000HAB"	2003	59.05	"Sweden"
"SWE"	"INJURE"	"NBR"	2002	24747	"Sweden"
"SWE"	"DEATH"	"NBR"	2015	259	"Sweden"
"SWE"	"DEATH"	"1000000HAB"	2006	49.01	"Sweden"
"SWE"	"DEATH"	"1000000HAB"	2007	51.49	"Sweden"
"SWE"	"DEATH"	"1000000HAB"	2008	43.06	"Sweden"
"SWE"	"DEATH"	"1000000VEH"	2007	85.76	"Sweden"
"SWE"	"DEATH"	"1000000HAB"	2009	38.5	"Sweden"
"SWE"	"DEATH"	"1000000HAB"	2013	27.08	"Sweden"
"SWE"	"DEATH"	"1000000VEH"	2014	45.59	"Sweden"
"SWE"	"INJURE"	"NBR"	2010	23305	"Sweden"
"SWE"	"DEATH"	"NBR"	2010	266	"Sweden"
"SWE"	"DEATH"	"NBR"	2012	285	"Sweden"
"SWE"	"INJURE"	"NBR"	2003	27103	"Sweden"
"SWE"	"ACCIDENTCASUAL"	"NBR"	2012	16458	"Sweden"
"SWE"	"DEATH"	"1000000HAB"	2004	53.37	"Sweden"
"SWE"	"INJURE"	"NBR"	2004	26582	"Sweden"
"SWE"	"INJURE"	"NBR"	2008	26248	"Sweden"
"SWE"	"DEATH"	"1000000VEH"	2006	82.64	"Sweden"
"SWE"	"INJURE"	"NBR"	2007	26749	"Sweden"
"SWE"	"DEATH"	"1000000VEH"	2005	83.16	"Sweden"
"SWE"	"DEATH"	"1000000HAB"	2010	28.36	"Sweden"
"SWE"	"DEATH"	"1000000VEH"	2011	56.78	"Sweden"
"SWE"	"DEATH"	"1000000VEH"	2010	47.05	"Sweden"
"SWE"	"DEATH"	"NBR"	2001	583	"Sweden"
"SWE"	"DEATH"	"1000000HAB"	2002	62.75	"Sweden"
"SWE"	"INJURE"	"NBR"	2011	22360	"Sweden"
"SWE"	"INJURE"	"NBR"	2000	22032	"Sweden"
"SWE"	"ACCIDENTCASUAL"	"NBR"	2011	16119	"Sweden"
"SWE"	"DEATH"	"1000000VEH"	2002	110.87	"Sweden"
"SWE"	"DEATH"	"1000000HAB"	2005	48.73	"Sweden"
"SWE"	"INJURE"	"NBR"	2006	26636	"Sweden"
"SWE"	"DEATH"	"1000000VEH"	2001	117.04	"Sweden"
"SWE"	"DEATH"	"NBR"	2007	471	"Sweden"
"SWE"	"DEATH"	"1000000VEH"	2003	103.36	"Sweden"
"SWE"	"DEATH"	"1000000VEH"	2004	92.34	"Sweden"
"SWE"	"DEATH"	"NBR"	2000	591	"Sweden"
"SWE"	"DEATH"	"1000000VEH"	2009	63.48	"Sweden"
"SWE"	"DEATH"	"NBR"	2011	319	"Sweden"
"SWE"	"INJURE"	"NBR"	2001	22330	"Sweden"
"SWE"	"ACCIDENTCASUAL"	"NBR"	2010	16500	"Sweden"
"SWE"	"ACCIDENTCASUAL"	"NBR"	2004	18029	"Sweden"
"SWE"	"DEATH"	"NBR"	2002	560	"Sweden"
"SWE"	"INJURE"	"NBR"	2005	26459	"Sweden"
"SWE"	"DEATH"	"1000000VEH"	2000	122.06	"Sweden"
"SWE"	"ACCIDENTCASUAL"	"NBR"	2009	17858	"Sweden"
"SWE"	"DEATH"	"1000000HAB"	2014	27.85	"Sweden"
"SWE"	"ACCIDENTCASUAL"	"NBR"	2000	15770	"Sweden"
"SWE"	"ACCIDENTCASUAL"	"NBR"	2001	15796	"Sweden"
"SWE"	"ACCIDENTCASUAL"	"NBR"	2006	18213	"Sweden"
"SWE"	"DEATH"	"1000000VEH"	2008	70.88	"Sweden"
"SWE"	"DEATH"	"NBR"	2008	397	"Sweden"
"SWE"	"DEATH"	"NBR"	2009	358	"Sweden"
"SWE"	"DEATH"	"NBR"	2004	480	"Sweden"
"SWE"	"ACCIDENTCASUAL"	"NBR"	2005	18094	"Sweden"
"SWE"	"DEATH"	"NBR"	2006	445	"Sweden"
"SWE"	"ACCIDENTCASUAL"	"NBR"	2008	18462	"Sweden"
"SWE"	"ACCIDENTCASUAL"	"NBR"	2007	18548	"Sweden"
"SWE"	"DEATH"	"NBR"	2003	529	"Sweden"
"SWE"	"DEATH"	"NBR"	2005	440	"Sweden"
"SWE"	"ACCIDENTCASUAL"	"NBR"	2003	18365	"Sweden"
"SWE"	"ACCIDENTCASUAL"	"NBR"	2002	16947	"Sweden"
"TUR"	"INJURE"	"NBR"	2000	136751	"Turkey"
"TUR"	"DEATH"	"1000000VEH"	2005	480.21	"Turkey"
"TUR"	"ACCIDENTCASUAL"	"NBR"	2006	96128	"Turkey"
"TUR"	"ACCIDENTCASUAL"	"NBR"	2007	106994	"Turkey"
"TUR"	"INJURE"	"NBR"	2001	116203	"Turkey"
"TUR"	"INJURE"	"NBR"	2002	116412	"Turkey"
"TUR"	"ACCIDENTCASUAL"	"NBR"	2010	116804	"Turkey"
"TUR"	"ACCIDENTCASUAL"	"NBR"	2011	131845	"Turkey"
"TUR"	"ACCIDENTCASUAL"	"NBR"	2008	104212	"Turkey"
"TUR"	"ACCIDENTCASUAL"	"NBR"	2009	111121	"Turkey"
"TUR"	"ACCIDENTCASUAL"	"NBR"	2005	87273	"Turkey"
"TUR"	"DEATH"	"NBR"	2008	4236	"Turkey"
"TUR"	"ACCIDENTCASUAL"	"NBR"	2012	153552	"Turkey"
"TUR"	"ACCIDENTCASUAL"	"NBR"	2000	75991	"Turkey"
"TUR"	"DEATH"	"NBR"	2011	3835	"Turkey"
"TUR"	"DEATH"	"NBR"	2012	3750	"Turkey"
"TUR"	"DEATH"	"NBR"	2009	4324	"Turkey"
"TUR"	"DEATH"	"NBR"	2010	4045	"Turkey"
"TUR"	"INJURE"	"NBR"	2004	136437	"Turkey"
"TUR"	"INJURE"	"NBR"	2005	154086	"Turkey"
"TUR"	"DEATH"	"NBR"	2013	3685	"Turkey"
"TUR"	"INJURE"	"NBR"	2003	118214	"Turkey"
"TUR"	"DEATH"	"NBR"	2006	4633	"Turkey"
"TUR"	"DEATH"	"NBR"	2007	5007	"Turkey"
"TUR"	"INJURE"	"NBR"	2010	211496	"Turkey"
"TUR"	"INJURE"	"NBR"	2011	238074	"Turkey"
"TUR"	"INJURE"	"NBR"	2012	268079	"Turkey"
"TUR"	"INJURE"	"NBR"	2013	274829	"Turkey"
"TUR"	"INJURE"	"NBR"	2014	285059	"Turkey"
"TUR"	"INJURE"	"NBR"	2015	304421	"Turkey"
"TUR"	"INJURE"	"NBR"	2016	303812	"Turkey"
"TUR"	"DEATH"	"1000000HAB"	2012	50.1	"Turkey"
"TUR"	"DEATH"	"1000000VEH"	2006	448.98	"Turkey"
"TUR"	"ACCIDENTCASUAL"	"NBR"	2001	66243	"Turkey"
"TUR"	"ACCIDENTCASUAL"	"NBR"	2002	65748	"Turkey"
